Movie_ID,Movie_Name,Genre,Description,Rating,Release_Year,Tokenised
579,frozen shadow 579,horror,Visitors to an isolated village discover a dark secret hidden by the residents,5.3,1985.0,visitor_isolated_village_discover_dark_secret_hidden_resident
1841,crimson journey 1841,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,7.3,2015.0,scientist_build_intelligent_robot_begin_understand_human_emotion
821,final heart 821,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,8.2,1989.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
1971,electric journey 1971,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,3.5,2020.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1007,   hidden shadow 1007   ,sci-fi,   A scientist builds an intelligent robot that begins to understand human emotions   ,2.5,1998.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1877,lonely heart 1877,comedy,An unlucky employee creates chaos while trying to impress a new manager,6.5,2005.0,unlucky_employee_creates_chaos_trying_impress_new_manager
665,wild secret 665,action,   A superhero battles villains who threaten to destroy the world   ,4.7,1989.0,superhero_battle_villain_threaten_destroy_world
1623,hidden storm 1623,action,A superhero battles villains who threaten to destroy the world,8.3,1997.0,superhero_battle_villain_threaten_destroy_world
143,wild story 143,horror,Visitors to an isolated village discover a dark secret hidden by the residents,5.9,2008.0,visitor_isolated_village_discover_dark_secret_hidden_resident
1876,burning memory 1876,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,15.0,2016.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
422,secret empire 422,adventure,A captain leads a crew across the ocean in search of a lost kingdom,5.1,2026.0,captain_lead_crew_across_ocean_search_lost_kingdom
800,crimson storm 800,animation,A group of talking animals works together to save their home from danger,8.9,2026.0,group_talking_animal_work_together_save_home_danger
616,last empire 616,horror,A family moves into an old house and discovers a terrifying supernatural presence,3.8,2005.0,family_move_old_house_discovers_terrifying_supernatural_presence
402,brave warrior 402,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,14.1,2023.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
89,final empire 89,drama,Two brothers confront their troubled past after returning to their hometown,3.3,1995.0,two_brother_confront_troubled_past_returning_hometown
1513,unknown adventure 1513,romance,A YOUNG COUPLE STRUGGLES TO KEEP THEIR RELATIONSHIP ALIVE WHILE PURSUING THEIR DREAMS !!! @#$,6.7,2003.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
132,dark city 132,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,8.3,1999.0,group_hero_travel_magical_land_defeat_evil_ruler
1299,broken shadow 1299,animation,A young hero enters a magical world and discovers an unexpected power,2.3,1991.0,young_hero_enters_magical_world_discovers_unexpected_power
1746,broken warrior 1746,animation,A group of talking animals works together to save their home from danger,2.6,1980.0,group_talking_animal_work_together_save_home_danger
1452,golden road 1452,sci-fi,Humans use advanced technology to travel through time and change the future,6.3,2011.0,human_use_advanced_technology_travel_time_change_future
1618,secret road 1618,romance,Two people from different backgrounds begin a complicated romantic relationship,6.2,2022.0,two_people_different_background_begin_complicated_romantic_relationship
1236,unknown world 1236,action,A skilled agent fights a dangerous criminal organization to protect the city,8.0,2018.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
1576,lonely planet 1576,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,7.3,2020.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
918,frozen secret 918,animation,AN UNLIKELY GROUP OF ANIMATED HEROES WORKS TOGETHER TO PROTECT THEIR CITY !!! @#$,7.3,1996.0,unlikely_group_animated_hero_work_together_protect_city
1424,infinite secret 1424,action,A police officer uncovers a conspiracy while chasing an international criminal,6.3,2013.0,police_officer_uncovers_conspiracy_chasing_international_criminal
334,electric empire 334,crime,Police officers investigate a series of robberies committed by a mysterious gang,5.5,1985.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1901,wild dream 1901,horror,Visitors to an isolated village discover a dark secret hidden by the residents,8.1,2017.0,visitor_isolated_village_discover_dark_secret_hidden_resident
911,lonely signal 911,horror,A woman begins seeing frightening events after finding a mysterious object,1.0,2020.0,woman_begin_seeing_frightening_event_finding_mysterious_object
1745,unknown dream 1745,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,4.3,2002.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
1650,silent hero 1650,action,A police officer uncovers a conspiracy while chasing an international criminal,1.8,2024.0,police_officer_uncovers_conspiracy_chasing_international_criminal
13,wild story 13,drama,A teacher inspires struggling students while facing challenges in his own life,3.0,2000.0,teacher_inspires_struggling_student_facing_challenge_life
898,lonely secret 898,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,3.3,2020.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
172,electric kingdom 172, action ,A superhero battles villains who threaten to destroy the world,9.1,1982.0,superhero_battle_villain_threaten_destroy_world
1675,electric heart 1675,action,A superhero battles villains who threaten to destroy the world,11.9,2008.0,superhero_battle_villain_threaten_destroy_world
1525,infinite empire 1525,crime,An investigator uncovers corruption involving powerful people in the city,1.5,2000.0,investigator_uncovers_corruption_involving_powerful_people_city
902,frozen memory 902,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,4.3,1985.0,group_hero_travel_magical_land_defeat_evil_ruler
845,crimson warrior 845,adventure,A captain leads a crew across the ocean in search of a lost kingdom,9.1,2016.0,captain_lead_crew_across_ocean_search_lost_kingdom
139,electric mission 139,horror,A group of friends becomes trapped in a forest where something mysterious follows them,9.3,2020.0,group_friend_becomes_trapped_forest_something_mysterious_follows
320,infinite secret 320,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,8.6,1996.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1336,secret secret 1336,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,4.9,1990.0,mysterious_portal_transport_student_world_magic_mythical_creature
1272,   last mission 1272   ,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,2.0,1990.0,mysterious_portal_transport_student_world_magic_mythical_creature
559,golden secret 559, action ,A former soldier returns to rescue civilians from a powerful enemy,4.8,1983.0,former_soldier_return_rescue_civilian_powerful_enemy
140,golden shadow 140,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,5.9,2021.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1871,ancient planet 1871,horror,A group of friends becomes trapped in a forest where something mysterious follows them,8.0,2015.0,group_friend_becomes_trapped_forest_something_mysterious_follows
532,midnight city 532,adventure,   A captain leads a crew across the ocean in search of a lost kingdom   ,8.7,2016.0,captain_lead_crew_across_ocean_search_lost_kingdom
225,ancient hero 225,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,6.5,2021.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
724,secret heart 724,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,9.7,2008.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1852,wild mission 1852,horror,A journalist investigates strange disappearances connected to an abandoned building,8.9,2008.0,journalist_investigates_strange_disappearance_connected_abandoned_building
326,lonely night 326,drama,A businessman reevaluates his life after experiencing a major personal loss,5.3,2023.0,businessman_reevaluates_life_experiencing_major_personal_loss
1365,last secret 1365,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,2.0,2022.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1171,midnight journey 1171,fantasy,A prince must recover a powerful magical object before it falls into evil hands,9.5,2023.0,prince_must_recover_powerful_magical_object_fall_evil_hand
715,burning signal 715,crime,A detective investigates a complicated murder connected to organized crime,1.4,1990.0,detective_investigates_complicated_murder_connected_organized_crime
847,silent journey 847,fantasy,A prince must recover a powerful magical object before it falls into evil hands,8.2,2010.0,prince_must_recover_powerful_magical_object_fall_evil_hand
194,last adventure 194,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,6.8,1987.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
574,last planet 574,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,8.3,1985.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
947,wild secret 947,action,A police officer uncovers a conspiracy while chasing an international criminal,8.0,1988.0,police_officer_uncovers_conspiracy_chasing_international_criminal
504,final warrior 504,crime,Police officers investigate a series of robberies committed by a mysterious gang,3.6,1997.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1937,electric memory 1937,animation,An unlikely group of animated heroes works together to protect their city,2.8,2005.0,unlikely_group_animated_hero_work_together_protect_city
1897,midnight city 1897,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,1.8,2024.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1929,electric dream 1929,animation,An unlikely group of animated heroes works together to protect their city,5.7,2016.0,unlikely_group_animated_hero_work_together_protect_city
4,ancient road 4,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,6.3,1980.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1243,infinite heart 1243,romance,A musician falls in love with an artist while both struggle with their careers,2.9,1994.0,musician_fall_love_artist_struggle_career
468,lonely journey 468,animation,Toys secretly come alive and begin an exciting adventure when humans leave,7.3,2014.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
6,last heart 6,action,A skilled agent fights a dangerous criminal organization to protect the city,4.2,2002.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
1960,burning memory 1960,adventure,A captain leads a crew across the ocean in search of a lost kingdom,2.0,2023.0,captain_lead_crew_across_ocean_search_lost_kingdom
548,lost road 548,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,5.2,2004.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
229,burning planet 229,action,A police officer uncovers a conspiracy while chasing an international criminal,4.8,2001.0,police_officer_uncovers_conspiracy_chasing_international_criminal
1064,brave adventure 1064,fantasy,   A group of heroes travels through a magical land to defeat an evil ruler   ,2.9,2000.0,group_hero_travel_magical_land_defeat_evil_ruler
543,final signal 543,horror,A group of friends becomes trapped in a forest where something mysterious follows them,7.7,1997.0,group_friend_becomes_trapped_forest_something_mysterious_follows
243,last shadow 243,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,3.2,2017.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1227,golden hero 1227,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,7.2,2013.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
1286,ancient storm 1286,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,5.7,2003.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1176,broken warrior 1176,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,9.1,2012.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
843,infinite city 843,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,2.1,1985.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1823,dark journey 1823,drama,A businessman reevaluates his life after experiencing a major personal loss,1.8,1999.0,businessman_reevaluates_life_experiencing_major_personal_loss
1995,unknown heart 1995,action,   A police officer uncovers a conspiracy while chasing an international criminal   ,9.8,1995.0,police_officer_uncovers_conspiracy_chasing_international_criminal
277,last signal 277,animation,A young hero enters a magical world and discovers an unexpected power,1.3,1986.0,young_hero_enters_magical_world_discovers_unexpected_power
662,ancient warrior 662,horror,A journalist investigates strange disappearances connected to an abandoned building,3.3,1998.0,journalist_investigates_strange_disappearance_connected_abandoned_building
1728,final hero 1728,animation,Toys secretly come alive and begin an exciting adventure when humans leave,2.0,2008.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
315,unknown heart 315,action,A police officer uncovers a conspiracy while chasing an international criminal,5.7,2006.0,police_officer_uncovers_conspiracy_chasing_international_criminal
692,dark world 692,action,A former soldier returns to rescue civilians from a powerful enemy,7.0,1990.0,former_soldier_return_rescue_civilian_powerful_enemy
425,lost shadow 425,sci-fi,A SCIENTIST BUILDS AN INTELLIGENT ROBOT THAT BEGINS TO UNDERSTAND HUMAN EMOTIONS !!! @#$,8.6,1994.0,scientist_build_intelligent_robot_begin_understand_human_emotion
595,brave dream 595,animation,TOYS SECRETLY COME ALIVE AND BEGIN AN EXCITING ADVENTURE WHEN HUMANS LEAVE !!! @#$,3.7,1988.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
623,unknown mission 623,drama,Two brothers confront their troubled past after returning to their hometown,9.1,2025.0,two_brother_confront_troubled_past_returning_hometown
1132,hidden dream 1132,action,A police officer uncovers a conspiracy while chasing an international criminal,6.4,2019.0,police_officer_uncovers_conspiracy_chasing_international_criminal
228,wild mission 228,fantasy,   A group of heroes travels through a magical land to defeat an evil ruler   ,7.7,1981.0,group_hero_travel_magical_land_defeat_evil_ruler
1211,brave city 1211,drama,A talented student works hard to overcome personal and financial challenges,2.7,2004.0,talented_student_work_hard_overcome_personal_financial_challenge
1438,ancient heart 1438,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,9.1,2001.0,group_hero_travel_magical_land_defeat_evil_ruler
1190,final hero 1190,fantasy,A MYSTERIOUS PORTAL TRANSPORTS A STUDENT INTO A WORLD OF MAGIC AND MYTHICAL CREATURES !!! @#$,2.6,1991.0,mysterious_portal_transport_student_world_magic_mythical_creature
67,broken planet 67,drama,Two brothers confront their troubled past after returning to their hometown,11.2,1994.0,two_brother_confront_troubled_past_returning_hometown
25,burning world 25,crime,An investigator uncovers corruption involving powerful people in the city,3.9,1981.0,investigator_uncovers_corruption_involving_powerful_people_city
537,last night 537,horror,A family moves into an old house and discovers a terrifying supernatural presence,5.6,1993.0,family_move_old_house_discovers_terrifying_supernatural_presence
1962,infinite empire 1962,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,3.2,2024.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
86,electric journey 86, crime ,An investigator uncovers corruption involving powerful people in the city,3.2,1987.0,investigator_uncovers_corruption_involving_powerful_people_city
1808,lost city 1808,romance,Childhood friends reunite years later and discover feelings for each other,2.3,1995.0,childhood_friend_reunite_year_later_discover_feeling
1548,brave heart 1548, fantasy ,An ancient prophecy sends unlikely heroes on a dangerous magical journey,2.8,2005.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1949,secret empire 1949,comedy,An unlucky employee creates chaos while trying to impress a new manager,2.5,1993.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1964,secret hero 1964,action,A police officer uncovers a conspiracy while chasing an international criminal,9.9,2013.0,police_officer_uncovers_conspiracy_chasing_international_criminal
1730,golden dream 1730,adventure,A young traveler begins a dangerous journey across mountains and forests,3.6,1988.0,young_traveler_begin_dangerous_journey_across_mountain_forest
1238,silent story 1238,action,A warrior seeks revenge after his family is attacked by a ruthless gang,4.1,1990.0,warrior_seek_revenge_family_attacked_ruthless_gang
363,crimson storm 363,action,A former soldier returns to rescue civilians from a powerful enemy,3.2,2022.0,former_soldier_return_rescue_civilian_powerful_enemy
1819,infinite memory 1819,action,A SUPERHERO BATTLES VILLAINS WHO THREATEN TO DESTROY THE WORLD !!! @#$,1.3,1998.0,superhero_battle_villain_threaten_destroy_world
1433,golden kingdom 1433,horror,A woman begins seeing frightening events after finding a mysterious object,1.0,2015.0,woman_begin_seeing_frightening_event_finding_mysterious_object
1027,infinite mission 1027,adventure,A young traveler begins a dangerous journey across mountains and forests,3.5,1981.0,young_traveler_begin_dangerous_journey_across_mountain_forest
1031,electric night 1031,adventure,A young traveler begins a dangerous journey across mountains and forests,5.7,1991.0,young_traveler_begin_dangerous_journey_across_mountain_forest
1464,lonely story 1464,romance,A musician falls in love with an artist while both struggle with their careers,0.3,2012.0,musician_fall_love_artist_struggle_career
1162,brave world 1162,romance,A musician falls in love with an artist while both struggle with their careers,9.8,1982.0,musician_fall_love_artist_struggle_career
365,hidden city 365,drama,A family struggles with relationships and difficult choices after an unexpected event,9.7,3025.0,family_struggle_relationship_difficult_choice_unexpected_event
78,unknown night 78,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,4.9,2017.0,scientist_build_intelligent_robot_begin_understand_human_emotion
28,silent empire 28,romance,Two people from different backgrounds begin a complicated romantic relationship,2.5,2013.0,two_people_different_background_begin_complicated_romantic_relationship
1553,electric journey 1553,action,A superhero battles villains who threaten to destroy the world,5.7,1990.0,superhero_battle_villain_threaten_destroy_world
526,silent dream 526,action,A warrior seeks revenge after his family is attacked by a ruthless gang,7.6,2002.0,warrior_seek_revenge_family_attacked_ruthless_gang
1609,unknown adventure 1609,drama,A businessman reevaluates his life after experiencing a major personal loss,4.4,2018.0,businessman_reevaluates_life_experiencing_major_personal_loss
56,secret dream 56,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,7.7,1989.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
303,electric journey 303,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,1.6,2021.0,group_hero_travel_magical_land_defeat_evil_ruler
719,hidden adventure 719,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,6.9,2012.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
625,silent dream 625,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,2.6,1990.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
8,lonely night 8,action,A warrior seeks revenge after his family is attacked by a ruthless gang,9.0,2003.0,warrior_seek_revenge_family_attacked_ruthless_gang
804,crimson storm 804,drama,A family struggles with relationships and difficult choices after an unexpected event,10.7,2004.0,family_struggle_relationship_difficult_choice_unexpected_event
1050,infinite heart 1050,horror,A group of friends becomes trapped in a forest where something mysterious follows them,7.3,2022.0,group_friend_becomes_trapped_forest_something_mysterious_follows
337,ancient city 337,action,A superhero battles villains who threaten to destroy the world,7.5,2005.0,superhero_battle_villain_threaten_destroy_world
48,hidden storm 48,animation,A young hero enters a magical world and discovers an unexpected power,6.2,1982.0,young_hero_enters_magical_world_discovers_unexpected_power
1958,frozen signal 1958,drama,A teacher inspires struggling students while facing challenges in his own life,3.3,2011.0,teacher_inspires_struggling_student_facing_challenge_life
107,crimson memory 107,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,8.0,1990.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
350,wild city 350,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,1.3,2024.0,group_hero_travel_magical_land_defeat_evil_ruler
1080,secret adventure 1080,crime,An investigator uncovers corruption involving powerful people in the city,1.7,2019.0,investigator_uncovers_corruption_involving_powerful_people_city
239,lonely signal 239,crime,A detective investigates a complicated murder connected to organized crime,4.6,1982.0,detective_investigates_complicated_murder_connected_organized_crime
214,wild memory 214,adventure,Friends follow an ancient map that leads them on an unexpected adventure,3.7,2012.0,friend_follow_ancient_map_lead_unexpected_adventure
1145,broken adventure 1145,crime,A young man becomes involved with a criminal organization and struggles to escape,3.5,1992.0,young_man_becomes_involved_criminal_organization_struggle_escape
1922,hidden signal 1922,drama,A teacher inspires struggling students while facing challenges in his own life 1783 ###,1.9,1994.0,teacher_inspires_struggling_student_facing_challenge_life
1232,broken night 1232,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,2.9,1985.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
794,last secret 794,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,2.9,1991.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1097,unknown adventure 1097,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,7.1,2013.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
1712,frozen world 1712,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,7.1,2026.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1802,   last road 1802   ,comedy,TWO ROOMMATES EXPERIENCE A SERIES OF FUNNY MISUNDERSTANDINGS AND UNEXPECTED EVENTS !!! @#$,1.0,1981.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
524,final adventure 524,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,7.5,2020.0,mysterious_portal_transport_student_world_magic_mythical_creature
233,electric shadow 233,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,2.9,2012.0,mysterious_portal_transport_student_world_magic_mythical_creature
645,lost road 645, action ,A superhero battles villains who threaten to destroy the world,5.4,2008.0,superhero_battle_villain_threaten_destroy_world
534,brave mission 534,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,3.4,1982.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
1629,secret shadow 1629,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,6.6,2019.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
604,final shadow 604,animation,A curious child befriends a magical creature and explores a hidden kingdom,8.9,2002.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1306,wild story 1306,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,1.8,1995.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
1075,ancient hero 1075, crime ,A criminal mastermind plans a risky robbery while detectives follow his movements,4.5,1994.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1878,brave shadow 1878,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,9.5,2004.0,scientist_build_intelligent_robot_begin_understand_human_emotion
61,hidden mission 61,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,2.1,2003.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1405,lost secret 1405,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,1.8,2000.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
93,last shadow 93,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations 7812 ###,4.0,2009.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
281,ancient dream 281,crime,Police officers investigate a series of robberies committed by a mysterious gang,3.1,1987.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1394,dark hero 1394,adventure,EXPLORERS ENTER AN UNKNOWN ISLAND FILLED WITH DANGEROUS CREATURES AND HIDDEN SECRETS !!! @#$,9.1,2024.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
360,infinite city 360,animation,Toys secretly come alive and begin an exciting adventure when humans leave,1.4,2025.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
1264,ancient city 1264,drama,A businessman reevaluates his life after experiencing a major personal loss,7.4,2011.0,businessman_reevaluates_life_experiencing_major_personal_loss
848,   dark secret 848   ,crime,Police officers investigate a series of robberies committed by a mysterious gang,4.5,2023.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1489,burning road 1489,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,8.0,2019.0,group_explorer_search_legendary_treasure_hidden_ancient_land
43,electric night 43, horror ,A woman begins seeing frightening events after finding a mysterious object,7.3,2026.0,woman_begin_seeing_frightening_event_finding_mysterious_object
126,burning memory 126,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,9.8,1992.0,mysterious_portal_transport_student_world_magic_mythical_creature
205,lost story 205,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,9.9,2014.0,group_hero_travel_magical_land_defeat_evil_ruler
53,   infinite mission 53   ,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,4.3,1990.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
546,frozen storm 546,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,4.3,1996.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1230,silent adventure 1230,adventure,Friends follow an ancient map that leads them on an unexpected adventure,5.7,2001.0,friend_follow_ancient_map_lead_unexpected_adventure
1668,unknown adventure 1668,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,6.2,2008.0,scientist_build_intelligent_robot_begin_understand_human_emotion
900,broken shadow 900,action,A superhero battles villains who threaten to destroy the world,1.1,1997.0,superhero_battle_villain_threaten_destroy_world
797,ancient world 797,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,1.4,2016.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
133,broken dream 133,action,   A warrior seeks revenge after his family is attacked by a ruthless gang   ,7.9,2018.0,warrior_seek_revenge_family_attacked_ruthless_gang
81,midnight mission 81,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,7.1,1994.0,group_hero_travel_magical_land_defeat_evil_ruler
1602,golden road 1602,crime,An investigator uncovers corruption involving powerful people in the city,1.7,2026.0,investigator_uncovers_corruption_involving_powerful_people_city
1661,secret storm 1661,action,A police officer uncovers a conspiracy while chasing an international criminal,6.7,1993.0,police_officer_uncovers_conspiracy_chasing_international_criminal
542,infinite secret 542,drama,A teacher inspires struggling students while facing challenges in his own life,8.0,2026.0,teacher_inspires_struggling_student_facing_challenge_life
1717,broken kingdom 1717,crime,A DETECTIVE INVESTIGATES A COMPLICATED MURDER CONNECTED TO ORGANIZED CRIME !!! @#$,4.3,1988.0,detective_investigates_complicated_murder_connected_organized_crime
984,electric memory 984,romance,A musician falls in love with an artist while both struggle with their careers,7.2,2009.0,musician_fall_love_artist_struggle_career
166,brave warrior 166,crime,A detective investigates a complicated murder connected to organized crime,8.9,2008.0,detective_investigates_complicated_murder_connected_organized_crime
249,crimson warrior 249,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,2.4,1984.0,mysterious_portal_transport_student_world_magic_mythical_creature
447,last story 447,action,A former soldier returns to rescue civilians from a powerful enemy,4.4,2020.0,former_soldier_return_rescue_civilian_powerful_enemy
859,hidden kingdom 859,animation,A group of talking animals works together to save their home from danger,2.9,1996.0,group_talking_animal_work_together_save_home_danger
1310,secret secret 1310,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,4.2,2018.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
98,wild warrior 98,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,7.5,2009.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
806,hidden kingdom 806,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey 1639 ###,9.1,2018.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
738,brave hero 738,adventure,Friends follow an ancient map that leads them on an unexpected adventure,2.8,2026.0,friend_follow_ancient_map_lead_unexpected_adventure
1358,crimson kingdom 1358,adventure,A captain leads a crew across the ocean in search of a lost kingdom,6.7,1985.0,captain_lead_crew_across_ocean_search_lost_kingdom
103,last empire 103,horror,A family moves into an old house and discovers a terrifying supernatural presence,7.7,1983.0,family_move_old_house_discovers_terrifying_supernatural_presence
75,unknown secret 75,action,A superhero battles villains who threaten to destroy the world,7.0,2000.0,superhero_battle_villain_threaten_destroy_world
1934,frozen dream 1934,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,2.9,2017.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1470,hidden signal 1470,drama,Two brothers confront their troubled past after returning to their hometown,8.4,2002.0,two_brother_confront_troubled_past_returning_hometown
1231,unknown world 1231,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,3.0,2024.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
919,infinite road 919,sci-fi,Humans use advanced technology to travel through time and change the future,7.5,1980.0,human_use_advanced_technology_travel_time_change_future
1801,last storm 1801,animation,A curious child befriends a magical creature and explores a hidden kingdom,5.7,2024.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1757,ancient mission 1757,action,A police officer uncovers a conspiracy while chasing an international criminal,4.8,2012.0,police_officer_uncovers_conspiracy_chasing_international_criminal
763,wild hero 763,romance,Childhood friends reunite years later and discover feelings for each other,9.6,1989.0,childhood_friend_reunite_year_later_discover_feeling
990,unknown night 990,animation,A curious child befriends a magical creature and explores a hidden kingdom,2.5,1998.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
389,wild story 389,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,7.7,2017.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
